Geneid,GSM461177,GSM461180
FBti0060059,8,2
FBgn0265681,0,0
FBgn0051858,6,2
FBti0063320,0,0
FBgn0265951,0,0
FBti0062974,0,0
FBgn0265806,0,0
FBgn0003607,321,290
FBgn0287461,4,6
FBgn0028856,0,0
FBgn0032870,62,64
FBgn0267987,0,0
FBti0019776,0,0
FBgn0031981,110,167
FBgn0267257,0,0
FBti0063170,0,0
FBti0063652,0,0
FBti0019874,0,0
FBgn0260996,0,0
FBtr0304482_df_nrg,0,0
FBti0019123,0,0
FBgn0051769,6,6
FBti0060551,0,0
FBti0062842,0,0
FBti0064120,0,0
FBti0060300,0,0
FBgn0005677,0,2
FBti0019175,0,0
FBgn0021874,59,64
FBgn0051606,0,0
FBgn0032585,0,0
FBgn0083028,0,0
FBgn0031718,0,0
FBti0063625,0,0
FBgn0031484,58,64
FBti0063464,0,0
FBgn0086265,0,2
FBgn0032726,8,2
FBgn0032240,0,0
FBti0062115,0,0
FBti0062257,0,0
FBgn0031374,380,178
FBgn0031457,58,83
FBgn0263323,0,0
FBgn0267271,0,0
FBti0060587,0,0
FBgn0028533,0,0
FBti0019778,0,0
FBgn0265827,2,2
FBgn0262293,0,0
FBgn0266833,0,0
FBgn0264375,0,0
FBti0059654,0,0
FBti0019111,0,0
FBgn0014092,36,34
FBgn0265792,0,0
FBgn0259962,0,0
FBti0060653,0,0
FBgn0261806,0,0
FBgn0051928,2,0
FBgn0002022,154,165
FBgn0051835,0,0
FBgn0031426,0,0
FBgn0267281,0,0
FBti0060193,0,0
FBgn0031803,0,0
FBgn0259958,0,0
FBgn0032656,63,49
FBgn0053124,8,16
FBgn0031954,0,0
FBgn0259749,238,146
FBgn0265073,0,0
FBti0019785,0,0
FBgn0031784,0,0
FBti0019260,0,0
FBgn0261924,0,0
FBtr0309698_df_nrg,0,0
FBgn0032638,26,14
FBtr0472702_df_nrg,0,0
FBgn0040949,2,0
FBgn0020616,159,136
FBgn0032665,0,0
FBgn0032428,6,2
FBgn0032518,3423,3248
FBgn0266032,0,0
FBti0064231,0,0
FBgn0045038,0,0
FBti0019762,4,2
FBgn0031497,441,553
FBtr0472820_df_nrg,0,0
FBgn0031461,70,91
FBti0062990,0,0
FBti0061541,0,0
FBgn0265138,0,0
FBti0060319,0,2
FBgn0028920,0,2
FBtr0304393_df_nrg,0,0
FBgn0265087,0,0
FBgn0029123,0,0
FBgn0266359,0,1
FBgn0262999,0,0
FBgn0031287,24,32
FBti0019238,0,0
FBgn0264350,0,0
FBgn0032346,28,22
FBgn0031696,120,120
FBgn0031941,0,0
FBgn0267378,156,199
FBgn0267279,0,0
FBgn0053874,0,0
FBgn0000018,52,60
FBgn0040996,0,0
FBgn0032013,14,16
FBgn0004893,84,44
FBgn0000640,0,0
FBgn0032321,74,78
FBgn0003346,126,174
FBgn0031536,70,68
FBtr0309600_df_nrg,0,0
FBgn0260011,6,28
FBgn0265152,0,0
FBti0019187,0,0
FBgn0026438,0,0
FBgn0032908,6,5
FBgn0027509,236,283
FBgn0264260,0,0
FBgn0051933,0,0
FBgn0032901,16,15
FBgn0041183,28,18
FBgn0022213,323,426
FBgn0264364,0,0
FBgn0027081,665,690
FBti0062815,0,0
FBti0064166,0,0
FBgn0004892,0,0
FBgn0266161,0,0
FBgn0032297,29,47
FBti0064146,0,0
FBgn0267007,0,0
FBti0062820,3,13
FBti0060210,0,0
FBti0060315,0,0
FBgn0264866,0,0
FBti0063663,0,0
FBti0064263,0,0
FBgn0003751,0,2
FBgn0031589,226,229
FBgn0284251,200,220
FBti0019239,0,0
FBgn0262317,1,0
FBgn0031930,0,0
FBti0019839,0,0
FBgn0261822,875,809
FBgn0014857,222,194
FBgn0051669,0,0
FBti0019868,0,0
FBgn0263079,2,2
FBgn0264265,0,0
FBgn0005593,5196,3844
FBti0063631,0,0
FBgn0032054,68,105
FBgn0053817,0,0
FBgn0028518,0,0
FBgn0265366,0,0
FBgn0053113,532,368
FBgn0027609,111,97
FBgn0042129,0,0
FBgn0040508,0,0
FBgn0267017,0,0
FBgn0032554,0,1
FBgn0031770,0,2
FBti0060681,0,0
FBti0019862,0,0
FBgn0044323,622,536
FBgn0003916,0,2
FBgn0031739,24,34
FBgn0053509,2,6
FBgn0261458,863,916
FBgn0031431,0,0
FBti0063457,0,0
FBgn0028909,0,0
FBgn0287234,0,0
FBgn0027052,22,40
FBgn0023496,0,0
FBgn0032489,0,0
FBgn0265445,0,0
FBgn0014189,526,591
FBti0062250,0,0
FBgn0031220,272,352
FBgn0264374,0,0
FBgn0032362,0,0
FBti0059852,0,0
FBti0019243,0,0
FBti0063583,0,0
FBgn0086035,0,0
FBgn0032798,4,16
FBti0019170,0,3
FBgn0041181,0,0
FBgn0032234,42,68
FBgn0266204,0,0
FBgn0015299,70,90
FBgn0031874,16,10
FBti0060296,0,0
FBgn0032465,140,110
FBgn0032350,0,4
FBgn0031955,2,1
FBgn0286732,0,0
FBgn0263051,0,0
FBgn0031850,2,0
FBgn0085194,0,0
FBgn0032249,18,28
FBgn0031443,0,0
FBgn0264435,0,0
FBti0019212,0,0
FBgn0051910,0,0
FBti0063614,0,0
FBgn0015663,8,16
FBgn0053723,0,0
FBgn0265414,0,0
FBgn0000146,172,260
FBti0060287,0,0
FBgn0032252,15,15
FBgn0031343,0,2
FBgn0016977,1726,1283
FBti0019151,4,16
FBti0062795,0,0
FBgn0266841,0,0
FBgn0032818,40,38
FBgn0261963,0,0
FBgn0040496,0,0
FBti0064202,0,0
FBgn0085343,0,0
FBgn0051619,545,614
FBgn0025742,140,156
FBgn0031407,0,0
FBgn0032840,0,0
FBti0019115,1,2
FBgn0265078,0,0
FBgn0032633,371,339
FBgn0031247,3,17
FBgn0032886,272,204
FBgn0031292,2,2
FBgn0031460,8,15
FBgn0031337,0,0
FBgn0284409,0,0
FBgn0051809,0,0
FBgn0263869,0,0
FBgn0265544,0,0
FBgn0024740,0,0
FBgn0031935,0,0
FBgn0053804,0,0
FBti0060299,0,0
FBgn0028946,0,0
FBti0064299,0,0
FBgn0032256,26,27
FBgn0266822,0,0
FBgn0031554,0,0
FBgn0266828,0,2
FBgn0031571,6,4
FBgn0031722,0,0
FBgn0031853,2,0
FBgn0265584,0,0
FBgn0051823,0,0
FBgn0085470,0,0
FBgn0032408,64,65
FBti0019818,0,0
FBgn0283651,10,4
FBgn0011305,56,121
FBgn0031381,421,629
FBti0059656,3,2
FBti0063584,0,0
FBgn0032642,24,32
FBgn0028900,0,0
FBgn0028931,14,26
FBgn0032644,26,32
FBti0060149,0,0
FBgn0051870,0,0
FBgn0063449,6,11
FBgn0031359,105,64
FBgn0015776,492,484
FBgn0266205,0,0
FBgn0031980,2119,2828
FBti0063454,0,0
FBgn0053831,0,0
FBgn0028932,8,9
FBgn0265798,0,0
FBti0019224,0,3
FBti0061509,0,0
FBgn0000307,197,178
FBgn0014033,731,722
FBgn0259955,0,0
FBti0019100,0,2
FBgn0010497,18,25
FBgn0261568,0,0
FBgn0260718,0,0
FBti0064170,0,0
FBgn0032782,37,60
FBgn0053880,0,0
FBti0059818,0,0
FBgn0051687,9,10
FBgn0032330,77,50
FBgn0028569,0,0
FBgn0031305,2,0
FBti0062780,0,0
FBgn0266069,0,0
FBgn0028534,0,0
FBgn0261582,0,0
FBgn0031887,2,2
FBgn0031392,100,115
FBgn0002023,0,0
FBgn0031740,78,97
FBgn0028853,0,0
FBgn0086031,9,0
FBgn0032313,0,0
FBgn0032296,48,70
FBti0064242,0,0
FBti0015567,1,0
FBtr0304301_df_nrg,0,0
FBgn0266036,0,0
FBgn0266024,0,0
FBgn0259192,0,0
FBgn0266829,0,0
FBgn0262647,132,185
FBgn0031951,42,50
FBgn0065100,1,0
FBgn0266365,0,0
FBgn0031987,38,22
FBti0060217,0,0
FBgn0031900,0,0
FBgn0011202,230,213
FBgn0053895,0,0
FBgn0003087,6,12
FBgn0031344,20,19
FBgn0028394,28,14
FBgn0021761,279,306
FBti0062993,0,2
FBti0060866,0,0
FBgn0032052,104,92
FBgn0032492,0,0
FBgn0262621,0,0
FBgn0083938,0,0
FBgn0042186,0,0
FBti0062934,0,0
FBgn0265778,277,260
FBgn0265807,0,0
FBgn0031319,88,102
FBgn0016930,181,214
FBgn0028412,0,0
FBgn0029095,624,472
FBgn0031393,0,0
FBgn0032176,0,0
FBti0019166,0,0
FBgn0028875,0,2
FBgn0053889,0,0
FBgn0265942,0,0
FBgn0024191,46,34
FBgn0026390,2,0
FBgn0031879,0,2
FBgn0265818,0,0
FBgn0266072,2,5
FBgn0032488,77,72
FBgn0032505,0,0
FBgn0028523,72,72
FBgn0053532,0,0
FBti0019199,0,0
FBgn0003430,0,0
FBgn0032666,4,0
FBgn0265828,0,0
FBgn0023416,43,72
FBgn0031630,0,3
FBgn0032773,351,376
FBti0060351,0,0
FBgn0032819,44,36
FBti0062896,0,0
FBgn0262354,0,0
FBti0019227,0,0
FBgn0032986,94,140
FBgn0031670,134,193
FBgn0015546,92,102
FBgn0266225,0,0
FBgn0032692,0,0
FBgn0051802,0,0
FBti0019178,0,0
FBgn0031907,0,0
FBti0062804,0,0
FBgn0051876,0,0
FBgn0003145,0,0
FBti0063647,0,0
FBgn0012037,80,122
FBgn0032822,15,1
FBgn0286737,0,0
FBgn0031896,64,107
FBgn0028950,0,0
FBgn0084001,2,8
FBgn0266202,0,0
FBgn0265075,0,0
FBgn0083961,33,45
FBgn0041781,343,308
FBti0019109,0,0
FBgn0261647,122,118
FBgn0031432,0,2
FBgn0051693,0,0
FBgn0266001,1,0
FBgn0053842,0,0
FBgn0031604,159,156
FBti0063536,1,0
FBtr0309632_df_nrg,0,0
FBgn0265002,0,1
FBgn0266905,0,0
FBgn0032304,0,0
FBgn0024285,292,314
FBgn0053729,0,0
FBgn0266586,0,0
FBgn0003926,0,2
FBgn0264997,0,0
FBti0064046,0,0
FBgn0259713,0,0
FBgn0051779,0,0
FBti0062895,0,0
FBti0019158,0,0
FBgn0260435,0,1
FBgn0031289,0,0
FBgn0032149,38,46
FBgn0031284,22,32
FBgn0032816,30,42
FBgn0031726,0,1
FBgn0260749,80,90
FBti0019864,0,0
FBgn0015381,2,0
FBgn0266142,0,0
FBgn0041719,0,0
FBgn0031976,2,2
FBgn0028862,0,2
FBgn0031441,0,0
FBgn0028882,0,0
FBgn0032031,34,30
FBgn0053828,0,0
FBgn0000579,1021,1624
FBgn0032218,74,36
FBgn0032089,0,0
FBti0063672,0,0
FBgn0011703,360,312
FBgn0031792,0,0
FBtr0304233_df_nrg,0,0
FBgn0283550,0,0
FBgn0031491,59,76
FBgn0004583,387,406
FBgn0051735,0,0
FBti0019196,0,0
FBgn0051949,0,0
FBti0059814,0,0
FBti0019806,0,0
FBgn0286898,327,324
FBgn0032166,24,47
FBgn0265077,0,0
FBti0019213,0,0
FBgn0051785,0,0
FBti0019766,0,0
FBti0062086,0,0
FBgn0031302,0,2
FBgn0053870,0,0
FBgn0266693,0,0
FBgn0262598,4,14
FBti0063101,0,0
FBti0060240,0,0
FBgn0032181,0,0
FBgn0086034,0,0
FBgn0053317,1,2
FBgn0031403,22,20
FBgn0051826,0,0
FBgn0051902,0,0
FBgn0000256,375,247
FBti0063482,0,0
FBgn0043456,529,518
FBti0019861,0,0
RR48366_transposable_element,0,0
FBti0062953,0,0
FBgn0267294,0,0
FBgn0083031,0,0
FBti0063645,0,0
FBgn0262683,0,0
FBgn0053803,0,0
FBgn0266071,0,0
FBtr0304276_df_nrg,0,0
FBgn0266163,0,0
FBgn0287611,0,0
FBgn0031957,0,0
FBgn0082990,0,0
FBgn0028935,0,0
FBgn0031765,0,0
FBgn0023489,0,0
FBgn0031644,28,41
FBgn0259951,0,0
FBgn0263658,0,0
FBgn0051872,0,0
FBgn0032481,88,100
FBti0060902,0,0
FBti0019824,0,0
FBgn0051915,112,135
FBti0063460,0,0
FBgn0051676,0,0
FBgn0041004,30,15
FBgn0001114,6017,4712
FBgn0053741,0,0
FBti0063674,0,0
FBgn0032724,36,34
FBti0062148,0,0
FBgn0264950,1,2
FBti0059669,0,0
FBgn0265823,0,0
FBgn0267365,22,48
FBti0063480,0,0
FBgn0267972,140,188
FBgn0053510,3,1
FBti0060176,0,0
FBgn0265017,0,1
FBti0062235,0,0
FBgn0263745,16,6
FBgn0032916,1,0
FBgn0264895,27,38
FBgn0051875,10,0
FBgn0032490,0,0
FBti0064128,0,0
FBti0060547,0,0
FBgn0031424,0,0
FBti0064313,0,0
FBgn0266156,0,2
FBgn0267727,594,912
FBgn0265580,0,1
FBgn0032144,0,0
FBgn0266208,0,0
FBgn0031753,0,0
FBgn0032419,0,0
FBgn0082937,0,0
FBgn0031214,0,2
FBgn0032797,2,8
FBgn0031886,44,62
FBgn0027070,8,4
FBtr0304324_df_nrg,0,0
FBgn0262887,24,55
FBgn0053645,2,0
FBgn0264742,0,0
FBtr0472780_df_nrg,0,0
FBgn0026150,118,164
FBgn0266358,0,0
FBti0061380,0,1
FBgn0263026,0,0
FBgn0265947,0,0
FBgn0003922,0,0
FBti0061137,2,4
FBgn0028879,0,0
FBgn0261358,0,0
FBgn0243513,6,2
FBgn0262029,0,2
FBgn0024846,40,88
FBgn0264342,0,0
FBti0063321,0,0
FBgn0028911,0,0
FBgn0052983,0,0
FBgn0031829,0,2
FBgn0053908,0,0
FBgn0031322,77,26
FBgn0266021,6,1
FBgn0266146,0,0
FBgn0045497,0,0
FBgn0031356,122,120
FBgn0032024,14,17
FBti0062183,0,0
FBgn0027780,30,54
FBgn0031505,80,104
FBgn0265684,0,0
FBgn0010473,2,2
FBti0019117,13,40
FBgn0032119,0,0
FBgn0032753,0,0
FBgn0051618,0,0
FBgn0266327,0,2
FBti0019156,2,3
FBti0063035,0,0
FBti0062047,0,0
FBgn0264873,0,0
FBgn0053635,6,12
FBgn0032160,52,81
FBgn0003980,0,0
FBgn0051960,0,0
FBgn0263584,0,0
FBgn0032913,0,0
FBti0060317,0,0
FBgn0031558,0,0
FBti0062991,0,0
FBgn0031811,8,12
FBti0063661,0,0
FBgn0000308,1867,2414
FBti0060580,0,0
FBgn0031925,0,0
RR48839_transposable_element,0,0
FBgn0265147,0,2
FBgn0031217,84,98
FBgn0031745,0,0
FBgn0031372,0,0
FBgn0032772,14,16
FBti0019202,0,0
FBgn0032781,168,190
FBgn0032907,26,24
FBgn0286786,116,172
FBgn0266141,0,0
FBti0064052,0,0
FBgn0261671,665,647
FBgn0028707,6,8
FBgn0262428,0,0
FBgn0032251,18,8
FBgn0004106,54,76
FBgn0031617,0,0
FBgn0000299,5878,10395
FBgn0032503,0,1
FBgn0041092,938,872
FBgn0010097,14,24
FBgn0028884,0,0
FBti0059648,0,0
FBgn0264081,0,0
FBgn0015803,286,253
FBgn0263088,0,0
FBgn0032689,148,160
FBti0061564,0,0
FBgn0051660,0,1
FBgn0004567,2,0
FBgn0265369,0,0
FBgn0260439,820,942
FBgn0032654,0,0
FBgn0004177,646,668
FBgn0266043,0,0
FBgn0000287,0,1
FBgn0264344,2,0
FBgn0265955,0,0
FBgn0087041,0,0
FBgn0032395,68,60
FBti0059700,0,0
FBgn0051784,0,0
FBgn0032801,34,18
FBgn0045064,66,91
FBgn0031540,36,28
FBgn0265906,0,0
FBgn0260000,2,2
FBgn0032804,0,0
FBgn0266797,0,0
FBgn0014010,359,309
FBgn0004191,0,0
FBgn0031694,2,2
FBgn0023091,2,4
FBgn0031564,0,0
FBgn0085199,0,0
FBgn0040993,0,0
FBgn0032967,4,4
FBgn0001941,325,365
FBgn0051664,0,0
FBgn0053987,0,0
FBti0063899,0,0
FBgn0264978,133,148
FBgn0053863,0,0
FBgn0031538,22,32
FBgn0051810,0,0
FBgn0031546,0,0
FBti0062116,0,0
FBgn0266820,0,0
FBgn0261790,76,80
FBgn0032191,154,156
FBti0060023,0,0
FBti0019254,0,0
FBgn0262620,18,24
FBgn0265607,0,0
FBgn0032964,0,2
FBgn0031773,28,20
FBgn0051867,0,0
FBgn0259714,22,11
FBti0061540,0,0
FBgn0032168,28,22
FBgn0266904,0,0
FBgn0262252,0,0
FBgn0040965,1,0
FBgn0001965,252,250
FBgn0267347,45,42
FBti0019189,0,0
FBgn0031855,0,0
FBgn0067312,0,0
FBgn0031494,8,12
FBgn0267732,0,0
FBgn0000053,268,359
FBgn0053802,0,0
FBgn0003016,48,66
FBgn0031888,290,449
FBgn0263338,0,0
FBgn0002044,423,406
FBgn0266445,0,0
FBgn0053875,0,0
FBgn0032295,134,174
FBgn0032485,88,113
FBgn0264392,0,0
FBgn0032787,14,18
FBgn0065053,1,1
FBgn0026577,614,621
FBgn0264345,0,0
FBti0019807,0,0
FBgn0031721,0,0
FBti0019119,1,0
FBgn0028844,0,0
FBti0019231,0,0
FBgn0264869,0,0
FBgn0063391,0,0
FBgn0086698,46,53
FBgn0284410,0,0
FBtr0309686_df_nrg,0,0
FBgn0040506,0,0
FBgn0053815,0,0
FBgn0261630,0,0
FBgn0266894,3,0
FBgn0266903,0,0
FBgn0265786,0,0
FBgn0264083,1,0
FBgn0032127,0,0
FBtr0304262_df_nrg,0,0
FBti0062949,0,0
FBti0061996,0,0
FBgn0267010,0,0
FBgn0042133,4,6
FBgn0263086,0,0
FBgn0025678,1156,1890
FBgn0085450,218,140
FBgn0040260,46,26
FBgn0287599,0,0
FBgn0031950,65,99
FBgn0083141,0,0
FBgn0263523,0,0
FBgn0031321,42,36
FBgn0031517,0,5
FBtr0309702_df_nrg,0,0
FBti0019831,0,0
FBgn0264995,0,0
FBti0063689,0,0
FBgn0086912,38,38
FBgn0032618,0,0
FBti0059819,0,0
FBgn0032636,0,0
FBgn0032651,0,0
FBti0019237,0,0
FBgn0287465,0,0
FBgn0032803,0,0
FBgn0032022,0,0
FBgn0031652,20,24
FBgn0001174,0,0
FBgn0266825,0,0
FBgn0046704,358,337
FBgn0040098,0,0
FBti0064122,0,0
FBgn0266892,0,1
FBgn0053846,0,0
FBgn0053835,0,0
FBti0063489,0,0
FBgn0051752,0,0
FBgn0264439,4,3
FBgn0032369,0,0
FBti0063459,0,0
FBgn0031821,0,0
FBgn0259936,16,26
FBgn0031523,2,0
FBgn0086683,130,113
FBti0062844,0,0
FBgn0003310,206,209
FBgn0032192,2,6
FBgn0266326,0,0
FBgn0042127,2,0
FBti0019204,0,0
FBtr0472779_df_nrg,0,0
RR48348_transposable_element,0,0
FBgn0032337,0,0
FBti0063416,0,0
FBgn0017457,114,77
FBti0063559,0,0
FBgn0032846,24,24
FBtr0304214_df_nrg,0,0
FBgn0031664,54,86
FBgn0001989,100,118
FBgn0266557,2077,1689
FBgn0011818,77,90
FBgn0263087,0,0
FBgn0031309,50,70
FBgn0262357,0,0
FBti0060718,0,0
FBti0060791,0,0
FBgn0004867,5192,6762
FBgn0015583,0,0
FBgn0263325,0,0
FBgn0051706,0,0
FBgn0032047,6,16
FBgn0032394,54,101
FBti0060028,0,0
FBgn0051866,6,4
FBgn0041249,0,0
FBti0019261,0,0
FBti0060173,0,1
FBgn0002973,28,18
FBgn0032150,2,6
FBti0064141,0,0
FBgn0020305,58,62
FBgn0031857,6,2
FBgn0031364,0,0
FBgn0053116,80,98
FBgn0032311,0,0
FBgn0028952,10,12
FBgn0031660,150,178
FBti0060623,0,0
FBgn0032728,28,24
FBti0019817,0,0
FBgn0027491,4,2
FBgn0051616,0,0
FBgn0031490,100,151
FBgn0031568,12,2
FBgn0032880,484,531
FBgn0012016,0,0
FBgn0265825,0,0
FBgn0265071,0,0
FBgn0032935,78,70
FBgn0284084,0,0
FBgn0051681,0,0
FBti0019183,4,22
FBgn0266836,0,0
FBgn0083942,0,0
FBgn0041180,1166,990
FBgn0032210,42,33
FBti0064053,0,0
FBti0019161,0,0
FBgn0264744,2,9
FBgn0266837,0,0
FBgn0032774,61,34
FBgn0263744,0,0
FBgn0265579,0,0
FBgn0028675,32,38
FBgn0031643,290,288
FBgn0051800,16,26
FBgn0031858,0,0
FBgn0032956,259,435
FBgn0024230,16,38
FBgn0265446,0,0
FBti0019248,19,9
FBgn0028700,42,52
FBti0019250,0,0
FBgn0283658,266,104
FBti0063395,0,0
FBgn0005322,122,136
FBgn0027592,216,132
FBgn0031609,30,39
FBgn0032451,54,106
FBgn0265917,0,0
FBgn0031736,102,110
FBgn0028970,60,66
FBgn0267890,0,0
FBgn0265047,2,0
FBgn0259857,0,0
FBgn0058064,0,0
FBgn0259869,0,0
FBgn0267884,0,0
FBgn0267881,0,0
FBgn0259843,0,0
FBgn0267413,0,0
FBgn0283435,0,0
FBgn0267411,0,0
FBgn0267880,0,0
FBgn0259856,0,0
FBgn0267445,0,0
FBgn0085644,0,0
FBgn0267444,0,0
FBgn0259848,0,0
FBgn0046697,0,0
FBgn0267882,0,0
FBgn0259851,0,0
FBgn0259858,0,0
FBgn0267877,0,0
FBgn0259863,0,0
FBgn0267420,0,0
FBgn0267493,0,0
RR48308_transposable_element,0,0
FBgn0259841,0,0
FBgn0267900,0,0
FBgn0267419,0,0
FBgn0259861,0,0
FBgn0259853,0,0
FBgn0267895,0,0
FBgn0267424,0,0
FBgn0267878,0,0
FBgn0267873,0,0
FBgn0262795,0,0
FBgn0259862,0,0
FBgn0085520,1,1
FBgn0267883,0,0
FBgn0267897,0,0
FBgn0267449,0,0
FBgn0267869,0,0
FBgn0085523,0,0
RR48330_transposable_element,0,0
FBgn0267896,0,0
FBgn0267418,0,0
FBgn0259859,0,0
FBgn0259855,0,0
FBgn0267433,0,0
FBgn0267426,0,0
FBgn0259838,0,0
FBgn0085791,0,0
FBgn0085831,0,0
FBgn0267610,0,0
FBgn0267904,0,0
FBgn0267898,0,0
FBgn0267494,0,0
FBgn0267902,0,0
FBgn0259846,0,0
FBgn0267489,0,0
FBgn0259845,0,0
FBgn0267592,0,0
FBgn0267609,0,0
RR48365_transposable_element,0,0
FBgn0267871,0,0
FBgn0267491,0,0
FBgn0267427,0,0
FBgn0267417,0,0
FBgn0267432,0,0
FBgn0267446,0,0
FBgn0259850,0,0
FBgn0267879,0,0
FBgn0259860,0,0
FBgn0058441,0,0
FBgn0267888,0,0
FBgn0267876,0,0
FBgn0267874,0,0
FBgn0267412,0,0
RR43316_transposable_element,15,41
FBgn0267885,0,0
FBgn0267862,0,0
FBgn0267893,0,0
FBgn0267892,0,0
FBgn0046698,0,0
FBgn0085790,2,0
FBgn0267889,0,0
FBgn0267903,0,0
FBgn0267887,0,0
FBgn0267875,1,1
FBgn0267870,0,0
FBgn0046323,0,0
FBgn0267422,0,0
FBgn0267423,0,0
FBgn0267490,0,0
FBgn0085792,0,2
FBgn0267891,0,0
FBgn0259875,0,0
FBgn0261399,0,0
RR48328_transposable_element,0,0
FBgn0267593,0,0
FBgn0267492,0,0
FBgn0267608,0,0
FBgn0259847,0,0
FBgn0085673,0,0
FBgn0085789,0,2
FBgn0267886,0,0
FBgn0001313,0,0
FBgn0267905,0,0
FBgn0085788,0,0
FBgn0085500,0,0
FBgn0267863,0,0
FBgn0267901,0,0
FBgn0267864,0,0
FBgn0085505,0,0
FBgn0267899,0,0
FBgn0267894,0,0
FBgn0259852,0,0
FBgn0267872,0,0
FBgn0264618,4,2
FBti0059766,0,0
FBti0063420,0,0
FBti0063379,0,0
FBti0062007,0,0
FBti0061444,0,0
FBti0019502,15,13
FBti0062678,0,0
FBti0059679,0,0
FBti0062199,0,0
FBti0063446,0,0
FBti0020435,0,0
FBti0063469,0,0
FBti0020419,0,0
FBgn0039914,44,40
FBti0063448,0,0
FBti0019475,0,0
FBgn0052006,0,0
FBti0059978,0,0
FBti0064017,0,0
FBti0061408,0,0
FBti0062658,2,0
FBti0059988,0,0
FBgn0266726,0,0
FBgn0267363,0,0
FBti0020426,1,1
FBgn0083990,0,0
FBti0062026,0,0
FBti0062902,0,2
FBti0102119,1,0
FBgn0264617,4,6
FBti0020448,0,0
FBti0061549,0,0
FBti0063974,0,0
FBgn0262636,4,5
FBti0063413,0,0
FBgn0005561,0,0
FBti0060138,0,0
FBti0060037,0,0
FBti0064132,0,0
FBti0064015,0,0
FBgn0051998,122,140
FBti0062215,0,0
FBgn0264820,0,0
FBti0060754,0,0
FBti0064178,0,0
FBti0061390,0,0
FBti0062733,0,0
FBti0062100,0,0
FBti0061409,0,0
FBti0060962,0,0
FBti0063414,0,0
FBti0064066,0,0
FBti0020420,0,0
FBti0063518,2,0
FBti0019494,4,2
FBti0062813,0,0
FBti0062909,0,0
FBti0062051,0,0
FBti0063549,0,0
FBti0060764,0,0
FBti0063991,0,0
FBtr0445478_df_nrg,0,0
FBti0061411,0,0
FBti0064176,0,0
FBti0062228,0,0
FBti0061387,0,0
FBti0059991,0,0
FBti0064064,0,0
FBti0060018,0,0
FBti0062632,0,0
FBti0063975,0,0
FBti0062112,0,0
FBti0114519,0,0
FBti0061381,0,0
FBti0064153,0,0
FBgn0039890,168,92
FBti0019517,0,0
FBti0063541,0,0
FBti0059638,0,0
FBti0061473,0,0
FBti0061440,0,0
FBti0062103,6,0
FBti0059655,4,2
FBti0061418,0,0
FBgn0264822,0,1
FBti0060877,0,0
FBti0114520,0,0
FBti0020422,0,0
FBti0060774,0,0
FBti0063595,0,0
FBti0063577,0,0
FBti0114522,0,0
FBti0059965,0,0
FBgn0039920,71,91
FBti0062167,0,0
FBti0060770,1,0
FBti0114511,0,0
FBti0061512,0,0
FBti0063540,2,0
FBti0114518,0,0
FBgn0010217,768,936
FBti0062232,0,0
FBgn0024913,0,0
FBti0114516,0,0
FBti0063599,0,0
FBti0060016,0,0
FBti0060831,0,0
FBti0020437,0,0
FBgn0042696,6,1
FBgn0051997,62,54
FBti0020402,2,0
FBti0062812,0,0
FBti0063371,0,0
FBgn0262731,3,3
FBgn0263344,0,0
FBti0064023,0,0
FBgn0085432,142,106
FBti0019500,0,0
FBti0063999,0,0
FBti0019503,3,10
FBti0114513,0,0
FBgn0265634,0,0
FBti0063382,0,0
FBti0061472,0,0
FBti0102110,0,0
FBti0062019,0,0
FBti0063578,0,0
FBti0060960,0,0
FBti0062900,2,0
FBgn0026869,330,281
FBti0020412,0,0
FBti0063426,0,0
FBgn0039900,0,0
FBti0019473,0,0
FBgn0052011,0,0
FBti0064036,0,0
FBgn0028996,2,2
FBti0059689,0,0
FBti0064019,0,0
FBgn0023213,1131,1018
FBti0060808,1,3
FBti0061364,0,0
FBti0020441,0,0
FBti0063399,0,2
FBti0062677,0,0
FBti0062906,1,0
FBti0063497,0,0
FBti0060743,0,0
FBti0114514,0,0
FBti0064068,0,0
FBti0060777,0,0
FBti0062635,0,0
FBti0060106,0,0
FBgn0039908,22,23
FBgn0283557,0,0
FBti0114507,0,0
FBti0061501,0,0
FBti0059694,0,0
FBti0062053,0,0
FBgn0264821,15,14
FBti0061498,0,0
FBti0062916,0,0
FBgn0025726,429,466
FBti0063997,0,0
FBti0019497,0,0
FBti0064033,0,0
FBti0020442,0,0
FBti0062920,0,0
FBgn0004607,0,2
FBgn0263093,0,2
FBti0102117,0,0
FBti0020438,2,1
FBti0102123,0,0
FBti0062898,0,1
FBgn0005666,34,40
FBti0102120,1,0
FBti0063496,0,0
FBti0062022,0,0
FBti0062701,0,2
FBgn0053797,0,0
FBgn0017545,3066,3481
FBgn0039930,1,0
FBti0059678,0,0
FBti0063411,0,0
FBgn0264607,63,89
FBti0020416,0,0
FBti0020410,0,2
FBti0063425,0,0
FBgn0053481,0,1
FBti0019482,0,0
FBti0060041,0,0
FBti0060772,0,0
FBgn0264793,0,0
FBtr0445479_df_nrg,0,0
FBti0060020,0,0
FBti0061499,0,0
FBti0062924,0,0
FBti0061383,0,0
FBgn0039907,145,152
FBti0064152,0,0
FBti0061415,0,0
FBti0059981,0,0
FBti0063434,0,2
FBgn0287597,6,1
FBti0062136,0,0
FBgn0026262,114,47
